tier,basis,case_id,court,date,cause,ruling_quote,cited_statutes,risk,rule_source,flag_for_review
silver,判決關鍵詞抽取(未核對),"TPEV,114,北簡,8928,20251218,1",,2025-12-18,給付租金等,」、「系爭房 屋應有越界占用系爭74地號土地，而得據此提出上開民法第 796條之1規定之抗辯，乃被告及至111年7月29日始具狀提出 上開民法第796條之1規定之防禦方法，顯有重大過失，倘本 院依被告上開防禦方法續為調查、審理，勢必延滯本件訴訟 之進行而有礙訴訟之終結，是被告乃重大過失逾時提出上揭 防禦方法，有礙訴訟終結，且無不能期待被告及時提出上揭 防禦方法而顯失公平之情事，依法不應准許其提出，故本院 就前述逾時提出之防禦方法應不予審酌」，最高法院108年 度台上字第1080號民事判決意旨、臺灣高等法院110年度上 字第318號民事判決意旨、臺灣基隆地方法院基隆簡易庭111 年度基簡字第36,民法第796條,high,民法247-1:定型化契約顯失公平,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,252,20251219,1",,2025-12-19,遷讓房屋,"嗣許有良於114年2月27日死亡，系爭租約 現由許惠玲5人繼承，爰以114年11月13日民事追加起訴狀（ 下稱系爭書狀）繕本送達為催告之意思表示，亦即被告應於 文到後3日內繳清自113年3月28日起至114年10月28日（按， 應為114年10月27日）止共19個月之租金，合計9萬5,000元 ，逾期未繳，系爭契約即行終止，而被告業於114年11月14 日收受系爭書狀，且迄未繳納積欠之租金，故系爭租約已合 法終止，是許惠玲5人自得依繼承及民法第455條之規定，請 求被告遷讓返還系爭房屋等語。",民法第455條,medium,,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,252,20251219,1",,2025-12-19,遷讓房屋,"三、本院得心證之理由： ㈠許惠玲5人主張其等之被繼承人許有良與被告間簽訂有系爭租 約，約定將許璧琪所有之系爭房屋出租予被告，並約定租賃 期間自113年3月28日起至116年3月27日止，租金為每月5,00 0元，且應於每月28日前支付，嗣許有良於114年2月27日死 亡後，系爭租約由許有良全體繼承人即其等繼承，而其等業 已以系爭書狀催告被告繳納積欠之租金，並於114年11月14 日送達被告等情，業據其等提出系爭房屋之建物登記第一類 謄本、死亡證明書、除戶戶籍謄本、系爭租約、繼承系統表 、系爭書狀、中華郵政掛號郵件收件回執等件為憑（見本院 卷第18至28頁、第33頁、第115至117頁、第135",,medium,,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,252,20251219,1",,2025-12-19,遷讓房屋,"經查，系爭租約約定應於每 月28日前支付5,000元，且原契約當事人許有良於114年2月2 7日死亡後，許惠玲5人為其繼承人，依繼承之法律關係，其 等自應繼承許有良就系爭契約之權利義務，已如前述，而觀 諸被告自陳略以：伊有繳納至113年9月份之租金，伊於同年 8月發生車禍後，始未繳納租金等語（見本院卷第93頁）， 堪認被告亦不否認其至遲自113年9月28日起即未依約繳納租 金，則許惠玲5人於114年11月13日寄發系爭書狀，催告被告 應於文到後3日內給付積欠之租金，並告以如逾期未繳，系 爭租約即行終止，且系爭書狀已於114年11月14日由被告本 人親收，此有系爭書狀、中華郵政掛號郵件收件回執附",,medium,內政部公告:押金上限2個月租金,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,37,20251226,1",,2025-12-26,給付分期買賣價金,而系爭申請表既尚未經被告撤銷 ，依上說明，系爭申請表之分期付款買賣之約定即非無效 之法律行為，被告自無從據此拒絕依系爭申請表之約定內 容履行。,,high,,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,37,20251226,1",,2025-12-26,給付分期買賣價金,又「申請人同意以分期付款方式，向特約商 （即賣方）購買本申請表所載商品或服務，於簽約時已充分 知悉並同意，於本分期付款買賣申請，經仲信資融（股）有 公司（以下稱受讓人）審核通過後，特約商即將請求支付分 期價款之權利及依本契約所生之其他一切權利及利益，讓與 仲信資融（股）公司及其受讓人，同時授權受讓人管理帳戶 ，不另為書面通知；...申請人知悉並同意分期款項應依約 繳付予仲信資融（股）有限公司，...」；「申請人如有延 遲付款、退票、信用貶落、銀行拒往、受假執行、假扣押、 破產聲請、宣告、死亡等情事時，所有未到期分期價款視為 提前全部到期，受讓人得不經催告，逕行要求申請人立即清 償全部債務，並另,,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"LTEV,114,羅簡,37,20251226,1",,2025-12-26,給付分期買賣價金,㈤本件係適用簡易程序所為被告敗訴判決，依民事訴訟法第389 條第1項第3款規定，應依職權宣告假執行；並依職權酌定相 當擔保金額，宣告准被告預供擔保而免為假執行。,民事訴訟法第389條,medium,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,114,訴,210,20251218,1",,2025-12-18,所有權移轉登記,按稱借名登記者，謂當事人約定一 方將自己之財產以他方名義登記，而仍由自己管理、使用、 處分，他方允就該財產為出名登記之契約，其成立側重於借 名者與出名者間之信任關係，在性質上應與委任契約同視， 倘其內容不違反強制、禁止規定或公序良俗者，應賦予無名 契約之法律上效力，並類推適用民法委任之相關規定(最高 法院98年度台上字第990號、106年度台上字第2678號判決意 旨參照)。,,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,1",,2025-12-05,土地所有權移轉登記等,當事人為規避系爭規定之適用，以 迂迴方法達成該規定所禁止之相同效果之行為，違反系爭規 定意旨，依民法第71條本文規定，亦屬無效。,民法第71條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,1",,2025-12-05,土地所有權移轉登記等,進 而，原告等人購買系爭土地既無自任耕作之意思，而純係出 於投資與期待日後增值之目的合資買地，僅係借用具有自耕 能力之他人為登記名義人，而規避土地法上開規定之適用， 甚為明確，依上項說明，彼等自始無供農用之意，顯係規避 斯時土地法第30條第1項前段規定之限制，屬脫法行為，應 為無效。,民法第30條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,1",,2025-12-05,土地所有權移轉登記等,原告等人購入土地純係『投資獲利』，並無『預期於 不能之情形除去後為給付』之約定，亦無證據顯示其有將來 取得自耕能力或特定移轉對象之計畫，故無民法第246條第1 項但書之適用，仍屬無效。,民法第246條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,4",,2025-12-05,土地所有權移轉登記等,當事人為規避系爭規定之適用，以 迂迴方法達成該規定所禁止之相同效果之行為，違反系爭規 定意旨，依民法第71條本文規定，亦屬無效。,民法第71條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,4",,2025-12-05,土地所有權移轉登記等,進 而，原告等人購買系爭土地既無自任耕作之意思，而純係出 於投資與期待日後增值之目的合資買地，僅係借用具有自耕 能力之他人為登記名義人，而規避土地法上開規定之適用， 甚為明確，依上項說明，彼等自始無供農用之意，顯係規避 斯時土地法第30條第1項前段規定之限制，屬脫法行為，應 為無效。,民法第30條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,重訴,6,20251205,4",,2025-12-05,土地所有權移轉登記等,原告等人購入土地純係『投資獲利』，並無『預期於 不能之情形除去後為給付』之約定，亦無證據顯示其有將來 取得自耕能力或特定移轉對象之計畫，故無民法第246條第1 項但書之適用，仍屬無效。,民法第246條,high,,Y
silver,判決關鍵詞抽取(未核對),"HLDV,113,訴,313,20251217,1",,2025-12-17,返還買賣價金等,則原告就其所買受之「車位」究竟位在何處、編 號為何、如何使用，均無所知，遑論其能特定一「具獨立使 用權之機車車位」作為系爭契約之買賣標的，並就此與陳志 泰達成買賣合意，是難認系爭契約之買賣標的包含獨立車位 ，原告復未能就此情舉證以實其說，則系爭契約之買賣標的 既未包含獨立車位，原告自無從請求陳志泰負物之瑕疵擔保 責任或不完全給付責任，亦無從對合一公司或彭穎蓁為何請 求。,,medium,民法354 / 359:瑕疵擔保,Y
silver,判決關鍵詞抽取(未核對),"CPEV,114,竹北簡,313,20251223,1",,2025-12-23,減少買賣價金,三、本院之判斷 ㈠按物之出賣人對於買受人，應擔保其物依第373 條之規定危 險移轉於買受人時無滅失或減少其價值之瑕疵，亦無滅失或 減少其通常效用或契約預定效用之瑕疵，但減少之程度，無 關重要者，不得視為瑕疵；出賣人並應擔保其物於危險移轉 時，具有其所保證之品質；買賣因物有瑕疵，而出賣人依前 5 條之規定，應負擔保之責者，買受人得解除其契約或請求 減少其價金，但依情形，解除契約顯失公平者，買受人僅得 請求減少價金; 無法律上之原因而受利益，致他人受損害者 ，應返還其利益。,民法第373條,high,民法247-1:定型化契約顯失公平,Y
silver,判決關鍵詞抽取(未核對),"SCDV,114,重訴,206,20251203,1",,2025-12-03,確認租賃關係存在,該條款 顯屬對承租人顯失公平，依消費者保護法第12條規定，民法 247條之1第3款及第4款、第148條第1項等規定，該條款應屬 無效。,消費者保護法第12條、民法第148條,high,民法247-1:定型化契約顯失公平,Y
silver,判決關鍵詞抽取(未核對),"SCDV,114,重訴,206,20251203,1",,2025-12-03,確認租賃關係存在,被告以114年5月20日農水新竹字第1148321708號 函通知被告租期屆滿，租賃關係已消滅，催告原告遷讓並返 還系爭房屋，並寬限於114年6月15日前完成，倘屆期未完成 將依租賃契約第6條第2項追溯自租期屆滿翌日（即114年5月 16日）起按房租之兩倍支付違約金。,民法第6條,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"SCDV,114,重訴,206,20251203,1",,2025-12-03,確認租賃關係存在,"⒉訴訟費用由原告負擔 三、本院之判斷： ㈠、原告主張之前開事實，提出農業部農田水利署新竹管理處函 文、存證信函、房屋租賃契約、行政院公布之躉售物價指數 為證；被告就「出租系爭房屋予原告錩鐿開發事業有限公司 ，月租金為125萬8,039元，租期自105年5月16日至114年5月 15日止，雙方定有書面房屋租賃契約，業經民間公證人洪筱 琍公證，原告依系爭契約第7條第7項於租期屆滿前2個月向 被告提出續約之申請，被告於114年4月16日通知原告續約之 月租金為每平方公尺372.343元」之事實不爭執，惟否認兩 造間租賃關係仍存在，並以前詞置辯，提出臺灣新竹農田水 利會102年8月1日竹農水財字第10",民法第7條、民法第247條,high,民法425第2項:買賣不破租賃例外,Y
silver,判決關鍵詞抽取(未核對),"SCDV,113,重訴,42,20251205,1",,2025-12-05,給付買賣價金,㈦、末按給付無確定期限者，債務人於債權人得請求給付時，經 其催告而未為給付，自受催告時起，負遲延責任，其經債 權人起訴而送達訴狀者，與催告有同一之效力，遲延之債 務以支付金錢為標的者，債權人得請求依法定利率計算之 遲延利息，應付利息之債務，其利率未經約定，亦無法律 可據者，週年利率為百分之5，民法第229條第2項、第233 條第1項前段、第203條分別定有明文。,民法第229條、民法第233條、民法第203條,medium,,Y
